sample	seqrun	spike_weight	site	extra	control	fastq_R1	fastq_R2
ZRC_43A	CCDB-35015	1.1944577161968468e-4	ZRC	FALSE	FALSE	ERR12552937_2.fastq.gz	ERR12552937_1.fastq.gz
ZRC_44A	CCDB-35015	1.198593650117196e-4	ZRC	FALSE	FALSE	ERR12552938_1.fastq.gz	ERR12552938_2.fastq.gz
ZRC_45A	CCDB-35015	1.201923076923077e-4	ZRC	FALSE	FALSE	ERR12552939_1.fastq.gz	ERR12552939_2.fastq.gz
ZRC_46A	CCDB-35015	1.2002560546249866e-4	ZRC	FALSE	FALSE	ERR12552940_2.fastq.gz	ERR12552940_1.fastq.gz
ZRC_47A	CCDB-35015	1.198593650117196e-4	ZRC	FALSE	FALSE	ERR12552941_1.fastq.gz	ERR12552941_2.fastq.gz
ZRC_48A	CCDB-35015	1.1903502274891546e-4	ZRC	FALSE	FALSE	ERR12552942_1.fastq.gz	ERR12552942_2.fastq.gz
ZRC_49A	CCDB-35015	1.2077942992109078e-4	ZRC	FALSE	FALSE	ERR12552944_2.fastq.gz	ERR12552944_1.fastq.gz
ZRC_50A	CCDB-35015	1.225757245587274e-4	ZRC	FALSE	FALSE	ERR12552945_2.fastq.gz	ERR12552945_1.fastq.gz
ZRC_51B	CCDB-35015	1.1911694637090372e-4	ZRC	FALSE	FALSE	ERR12552946_2.fastq.gz	ERR12552946_1.fastq.gz
CHA_29A	CCDB-35016	1.1773940345368918e-4	CHA	FALSE	FALSE	ERR12552947_1.fastq.gz	ERR12552947_2.fastq.gz
CHA_30B	CCDB-35016	9.615384615384615e-5	CHA	FALSE	FALSE	ERR12552948_2.fastq.gz	ERR12552948_1.fastq.gz
CHA_31A	CCDB-35016	1.1854583772391992e-4	CHA	FALSE	FALSE	ERR12552949_1.fastq.gz	ERR12552949_2.fastq.gz
CHA_32A	CCDB-35016	1.201923076923077e-4	CHA	FALSE	FALSE	ERR12552950_1.fastq.gz	ERR12552950_2.fastq.gz
CHA_33A	CCDB-35016	1.201923076923077e-4	CHA	FALSE	FALSE	ERR12552951_2.fastq.gz	ERR12552951_1.fastq.gz
CHA_34B	CCDB-35016	1.1130348750927527e-4	CHA	FALSE	FALSE	ERR12552952_2.fastq.gz	ERR12552952_1.fastq.gz
CHA_35B	CCDB-35016	1.177394034536892e-4	CHA	FALSE	FALSE	ERR12552953_1.fastq.gz	ERR12552953_2.fastq.gz
CHA_36B	CCDB-35016	1.153846153846154e-4	CHA	FALSE	FALSE	ERR12552955_1.fastq.gz	ERR12552955_2.fastq.gz
CHA_37A	CCDB-35016	1.1952826179345516e-4	CHA	FALSE	FALSE	ERR12552956_1.fastq.gz	ERR12552956_2.fastq.gz
CHA_38A	CCDB-35016	1.165501165501166e-4	CHA	FALSE	FALSE	ERR12552957_2.fastq.gz	ERR12552957_1.fastq.gz
CHA_39A	CCDB-35016	1.201923076923077e-4	CHA	FALSE	FALSE	ERR12552958_1.fastq.gz	ERR12552958_2.fastq.gz
CHA_40A	CCDB-35016	1.2274959083469723e-4	CHA	FALSE	FALSE	ERR12552959_1.fastq.gz	ERR12552959_2.fastq.gz
CHA_41A	CCDB-35016	1.218851570964247e-4	CHA	FALSE	FALSE	ERR12552960_2.fastq.gz	ERR12552960_1.fastq.gz
CHA_42A	CCDB-35016	1.1773940345368918e-4	CHA	FALSE	FALSE	ERR12552961_2.fastq.gz	ERR12552961_1.fastq.gz
CHA_43A	CCDB-35016	1.0121457489878543e-4	CHA	FALSE	FALSE	ERR12552962_1.fastq.gz	ERR12552962_2.fastq.gz
CHA_44B	CCDB-35016	1.1977641735427205e-4	CHA	FALSE	FALSE	ERR12552963_2.fastq.gz	ERR12552963_1.fastq.gz
CHA_45A	CCDB-35016	1.218851570964247e-4	CHA	FALSE	FALSE	ERR12552964_1.fastq.gz	ERR12552964_2.fastq.gz
CHA_46A	CCDB-35016	1.189532117367169e-4	CHA	FALSE	FALSE	ERR12552966_1.fastq.gz	ERR12552966_2.fastq.gz
CHA_47A	CCDB-35016	1.1694386694386696e-4	CHA	FALSE	FALSE	ERR12552967_1.fastq.gz	ERR12552967_2.fastq.gz
CHA_48B	CCDB-35016	1.189532117367169e-4	CHA	FALSE	FALSE	ERR12552968_2.fastq.gz	ERR12552968_1.fastq.gz
CHA_49A	CCDB-35016	1.218851570964247e-4	CHA	FALSE	FALSE	ERR12552969_2.fastq.gz	ERR12552969_1.fastq.gz
CHA_50A	CCDB-35016	1.5182186234817814e-4	CHA	FALSE	FALSE	ERR12552970_2.fastq.gz	ERR12552970_1.fastq.gz
CHA_51A	CCDB-35016	1.055347091932458e-4	CHA	FALSE	FALSE	ERR12552971_2.fastq.gz	ERR12552971_1.fastq.gz
CHA_52B	CCDB-35016	1.2145748987854252e-4	CHA	FALSE	FALSE	ERR12552972_1.fastq.gz	ERR12552972_2.fastq.gz
HAW_40A	CCDB-35016	1.1854583772391992e-4	HAW	FALSE	FALSE	ERR12552973_1.fastq.gz	ERR12552973_2.fastq.gz
HAW_41B	CCDB-35016	1.201923076923077e-4	HAW	FALSE	FALSE	ERR12552974_1.fastq.gz	ERR12552974_2.fastq.gz
HAW_42A	CCDB-35016	1.201923076923077e-4	HAW	FALSE	FALSE	ERR12552975_2.fastq.gz	ERR12552975_1.fastq.gz
HAW_43A	CCDB-35016	1.1977641735427205e-4	HAW	FALSE	FALSE	ERR12552977_1.fastq.gz	ERR12552977_2.fastq.gz
HAW_44A	CCDB-35016	1.1773940345368918e-4	HAW	FALSE	FALSE	ERR12552978_2.fastq.gz	ERR12552978_1.fastq.gz
HAW_45A	CCDB-35016	1.189532117367169e-4	HAW	FALSE	FALSE	ERR12552979_1.fastq.gz	ERR12552979_2.fastq.gz
HAW_46A	CCDB-35016	1.201923076923077e-4	HAW	FALSE	FALSE	ERR12552980_2.fastq.gz	ERR12552980_1.fastq.gz
HAW_47A	CCDB-35016	1.193633952254642e-4	HAW	FALSE	FALSE	ERR12552981_2.fastq.gz	ERR12552981_1.fastq.gz
HAW_48B	CCDB-35016	1.1977641735427205e-4	HAW	FALSE	FALSE	ERR12552982_1.fastq.gz	ERR12552982_2.fastq.gz
HAW_49B	CCDB-35016	1.201923076923077e-4	HAW	FALSE	FALSE	ERR12552983_2.fastq.gz	ERR12552983_1.fastq.gz
HAW_50A	CCDB-35016	1.201923076923077e-4	HAW	FALSE	FALSE	ERR12552984_2.fastq.gz	ERR12552984_1.fastq.gz
HAW_51A	CCDB-35016	1.1773940345368918e-4	HAW	FALSE	FALSE	ERR12552985_1.fastq.gz	ERR12552985_2.fastq.gz
HAW_52A	CCDB-35016	1.1854583772391992e-4	HAW	FALSE	FALSE	ERR12552986_1.fastq.gz	ERR12552986_2.fastq.gz
HAW_53A	CCDB-35016	1.1773940345368918e-4	HAW	FALSE	FALSE	ERR12552988_2.fastq.gz	ERR12552988_1.fastq.gz
HAW_54A	CCDB-35016	1.1655011655011656e-4	HAW	FALSE	FALSE	ERR12552989_2.fastq.gz	ERR12552989_1.fastq.gz
HAW_55A	CCDB-35016	1.1854583772391992e-4	HAW	FALSE	FALSE	ERR12552990_1.fastq.gz	ERR12552990_2.fastq.gz
TOO_1B	CCDB-35016	1.2274959083469723e-4	TOO	FALSE	FALSE	ERR12552991_2.fastq.gz	ERR12552991_1.fastq.gz
TOO_2A	CCDB-35016	1.193633952254642e-4	TOO	FALSE	FALSE	ERR12552992_1.fastq.gz	ERR12552992_2.fastq.gz
TOO_3A	CCDB-35016	1.189532117367169e-4	TOO	FALSE	FALSE	ERR12552993_1.fastq.gz	ERR12552993_2.fastq.gz
TOO_4A	CCDB-35016	1.189532117367169e-4	TOO	FALSE	FALSE	ERR12552994_2.fastq.gz	ERR12552994_1.fastq.gz
TOO_5A	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12552995_2.fastq.gz	ERR12552995_1.fastq.gz
TOO_6A	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12552996_1.fastq.gz	ERR12552996_2.fastq.gz
TOO_7A	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12552997_1.fastq.gz	ERR12552997_2.fastq.gz
TOO_8A	CCDB-35016	1.189532117367169e-4	TOO	FALSE	FALSE	ERR12552999_1.fastq.gz	ERR12552999_2.fastq.gz
TOO_9A	CCDB-35016	1.1773940345368918e-4	TOO	FALSE	FALSE	ERR12553000_1.fastq.gz	ERR12553000_2.fastq.gz
TOO_10A	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553001_1.fastq.gz	ERR12553001_2.fastq.gz
TOO_11A	CCDB-35016	1.1773940345368918e-4	TOO	FALSE	FALSE	ERR12553002_1.fastq.gz	ERR12553002_2.fastq.gz
TOO_21A	CCDB-35016	1.1655011655011656e-4	TOO	FALSE	FALSE	ERR12553003_1.fastq.gz	ERR12553003_2.fastq.gz
TOO_22B	CCDB-35016	1.1773940345368918e-4	TOO	FALSE	FALSE	ERR12553004_1.fastq.gz	ERR12553004_2.fastq.gz
TOO_23A	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553005_2.fastq.gz	ERR12553005_1.fastq.gz
TOO_24B	CCDB-35016	1.2145748987854252e-4	TOO	FALSE	FALSE	ERR12553006_2.fastq.gz	ERR12553006_1.fastq.gz
TOO_26A	CCDB-35016	1.1615900877645844e-4	TOO	FALSE	FALSE	ERR12553007_2.fastq.gz	ERR12553007_1.fastq.gz
TOO_27A	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553008_2.fastq.gz	ERR12553008_1.fastq.gz
TOO_28A	CCDB-35016	1.1854583772391992e-4	TOO	FALSE	FALSE	ERR12553010_1.fastq.gz	ERR12553010_2.fastq.gz
TOO_29B	CCDB-35016	1.153846153846154e-4	TOO	FALSE	FALSE	ERR12553011_1.fastq.gz	ERR12553011_2.fastq.gz
TOO_31A	CCDB-35016	1.1312217194570136e-4	TOO	FALSE	FALSE	ERR12553012_1.fastq.gz	ERR12553012_2.fastq.gz
TOO_32A	CCDB-35016	1.189532117367169e-4	TOO	FALSE	FALSE	ERR12553013_1.fastq.gz	ERR12553013_2.fastq.gz
TOO_33B	CCDB-35016	1.1773940345368918e-4	TOO	FALSE	FALSE	ERR12553014_1.fastq.gz	ERR12553014_2.fastq.gz
TOO_34A	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553015_1.fastq.gz	ERR12553015_2.fastq.gz
TOO_35B	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553016_1.fastq.gz	ERR12553016_2.fastq.gz
TOO_36A	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553017_1.fastq.gz	ERR12553017_2.fastq.gz
TOO_37B	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553018_1.fastq.gz	ERR12553018_2.fastq.gz
TOO_38A	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553019_1.fastq.gz	ERR12553019_2.fastq.gz
TOO_39A	CCDB-35016	1.1977641735427205e-4	TOO	FALSE	FALSE	ERR12553021_1.fastq.gz	ERR12553021_2.fastq.gz
TOO_40A	CCDB-35016	1.193633952254642e-4	TOO	FALSE	FALSE	ERR12553022_1.fastq.gz	ERR12553022_2.fastq.gz
TOO_41B	CCDB-35016	1.1854583772391992e-4	TOO	FALSE	FALSE	ERR12553023_2.fastq.gz	ERR12553023_1.fastq.gz
TOO_42A	CCDB-35016	1.189532117367169e-4	TOO	FALSE	FALSE	ERR12553024_2.fastq.gz	ERR12553024_1.fastq.gz
TOO_43A	CCDB-35016	1.1977641735427205e-4	TOO	FALSE	FALSE	ERR12553025_1.fastq.gz	ERR12553025_2.fastq.gz
TOO_44B	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553026_1.fastq.gz	ERR12553026_2.fastq.gz
TOO_45B	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553027_1.fastq.gz	ERR12553027_2.fastq.gz
TOO_46A	CCDB-35016	1.1773940345368918e-4	TOO	FALSE	FALSE	ERR12553028_2.fastq.gz	ERR12553028_1.fastq.gz
TOO_47A	CCDB-35016	1.1854583772391992e-4	TOO	FALSE	FALSE	ERR12553029_1.fastq.gz	ERR12553029_2.fastq.gz
TOO_48B	CCDB-35016	1.109467455621302e-4	TOO	FALSE	FALSE	ERR12553030_2.fastq.gz	ERR12553030_1.fastq.gz
TOO_49A	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553032_1.fastq.gz	ERR12553032_2.fastq.gz
TOO_50A	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553033_1.fastq.gz	ERR12553033_2.fastq.gz
TOO_51A	CCDB-35016	1.2274959083469723e-4	TOO	FALSE	FALSE	ERR12553034_1.fastq.gz	ERR12553034_2.fastq.gz
TOO_52A	CCDB-35016	1.1854583772391992e-4	TOO	FALSE	FALSE	ERR12553035_1.fastq.gz	ERR12553035_2.fastq.gz
TOO_53A	CCDB-35016	1.1615900877645844e-4	TOO	FALSE	FALSE	ERR12553036_2.fastq.gz	ERR12553036_1.fastq.gz
TOO_54A	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553037_2.fastq.gz	ERR12553037_1.fastq.gz
TOO_56A	CCDB-35016	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553038_2.fastq.gz	ERR12553038_1.fastq.gz
COR_40A	CCDB-35017	1.201923076923077e-4	COR	FALSE	FALSE	ERR12553039_2.fastq.gz	ERR12553039_1.fastq.gz
COR_41A	CCDB-35017	1.201923076923077e-4	COR	FALSE	FALSE	ERR12553040_2.fastq.gz	ERR12553040_1.fastq.gz
COR_42A	CCDB-35017	1.109467455621302e-4	COR	FALSE	FALSE	ERR12553041_1.fastq.gz	ERR12553041_2.fastq.gz
COR_43A	CCDB-35017	1.153846153846154e-4	COR	FALSE	FALSE	ERR12553044_1.fastq.gz	ERR12553044_2.fastq.gz
PAN_10A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553045_2.fastq.gz	ERR12553045_1.fastq.gz
PAN_11A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553046_1.fastq.gz	ERR12553046_2.fastq.gz
PAN_12A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553047_2.fastq.gz	ERR12553047_1.fastq.gz
PAN_13A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553048_1.fastq.gz	ERR12553048_2.fastq.gz
PAN_14A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553049_2.fastq.gz	ERR12553049_1.fastq.gz
PAN_15A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553050_1.fastq.gz	ERR12553050_2.fastq.gz
PAN_16A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553051_1.fastq.gz	ERR12553051_2.fastq.gz
PAN_17A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553052_1.fastq.gz	ERR12553052_2.fastq.gz
PAN_18A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553053_2.fastq.gz	ERR12553053_1.fastq.gz
PAN_19A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553055_1.fastq.gz	ERR12553055_2.fastq.gz
PAN_1B	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553056_1.fastq.gz	ERR12553056_2.fastq.gz
PAN_20B	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553057_2.fastq.gz	ERR12553057_1.fastq.gz
PAN_21A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553058_2.fastq.gz	ERR12553058_1.fastq.gz
PAN_22B	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553059_1.fastq.gz	ERR12553059_2.fastq.gz
PAN_23A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553060_1.fastq.gz	ERR12553060_2.fastq.gz
PAN_24A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553061_1.fastq.gz	ERR12553061_2.fastq.gz
PAN_25A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553062_2.fastq.gz	ERR12553062_1.fastq.gz
PAN_26A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553063_2.fastq.gz	ERR12553063_1.fastq.gz
PAN_27A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553064_2.fastq.gz	ERR12553064_1.fastq.gz
PAN_28A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553066_1.fastq.gz	ERR12553066_2.fastq.gz
PAN_29B	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553067_1.fastq.gz	ERR12553067_2.fastq.gz
PAN_2A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553068_2.fastq.gz	ERR12553068_1.fastq.gz
PAN_30A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553069_1.fastq.gz	ERR12553069_2.fastq.gz
PAN_31A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553070_2.fastq.gz	ERR12553070_1.fastq.gz
PAN_32A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553071_2.fastq.gz	ERR12553071_1.fastq.gz
PAN_33B	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553072_1.fastq.gz	ERR12553072_2.fastq.gz
PAN_34A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553073_1.fastq.gz	ERR12553073_2.fastq.gz
PAN_35A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553074_1.fastq.gz	ERR12553074_2.fastq.gz
PAN_36A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553075_1.fastq.gz	ERR12553075_2.fastq.gz
PAN_37A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553077_1.fastq.gz	ERR12553077_2.fastq.gz
PAN_38A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553078_1.fastq.gz	ERR12553078_2.fastq.gz
PAN_39A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553079_2.fastq.gz	ERR12553079_1.fastq.gz
PAN_3A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553080_1.fastq.gz	ERR12553080_2.fastq.gz
PAN_40A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553081_1.fastq.gz	ERR12553081_2.fastq.gz
PAN_4A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553083_2.fastq.gz	ERR12553083_1.fastq.gz
PAN_5B	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553084_1.fastq.gz	ERR12553084_2.fastq.gz
PAN_6A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553085_2.fastq.gz	ERR12553085_1.fastq.gz
PAN_7A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553086_1.fastq.gz	ERR12553086_2.fastq.gz
PAN_8A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553087_1.fastq.gz	ERR12553087_2.fastq.gz
PAN_9A	CCDB-35017	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12553089_2.fastq.gz	ERR12553089_1.fastq.gz
RIO_16B	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553090_1.fastq.gz	ERR12553090_2.fastq.gz
RIO_17A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553091_1.fastq.gz	ERR12553091_2.fastq.gz
RIO_18A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553092_2.fastq.gz	ERR12553092_1.fastq.gz
RIO_19B	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553093_1.fastq.gz	ERR12553093_2.fastq.gz
RIO_20B	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553094_2.fastq.gz	ERR12553094_1.fastq.gz
RIO_21A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553095_1.fastq.gz	ERR12553095_2.fastq.gz
RIO_22B	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553096_1.fastq.gz	ERR12553096_2.fastq.gz
RIO_24A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553097_1.fastq.gz	ERR12553097_2.fastq.gz
RIO_25A	CCDB-35017	1.2027583257604104e-4	RIO	FALSE	FALSE	ERR12553098_1.fastq.gz	ERR12553098_2.fastq.gz
RIO_26A	CCDB-35017	1.2027583257604104e-4	RIO	FALSE	FALSE	ERR12553100_1.fastq.gz	ERR12553100_2.fastq.gz
RIO_27B	CCDB-35017	1.2010889873485296e-4	RIO	FALSE	FALSE	ERR12553101_1.fastq.gz	ERR12553101_2.fastq.gz
RIO_28B	CCDB-35017	1.2010889873485296e-4	RIO	FALSE	FALSE	ERR12553102_2.fastq.gz	ERR12553102_1.fastq.gz
RIO_29B	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553103_1.fastq.gz	ERR12553103_2.fastq.gz
RIO_30A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553104_1.fastq.gz	ERR12553104_2.fastq.gz
RIO_31B	CCDB-35017	1.2010889873485296e-4	RIO	FALSE	FALSE	ERR12553105_2.fastq.gz	ERR12553105_1.fastq.gz
RIO_32B	CCDB-35017	1.2010889873485296e-4	RIO	FALSE	FALSE	ERR12553106_1.fastq.gz	ERR12553106_2.fastq.gz
RIO_33A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553107_2.fastq.gz	ERR12553107_1.fastq.gz
RIO_34B	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553108_2.fastq.gz	ERR12553108_1.fastq.gz
RIO_35A	CCDB-35017	1.2010889873485296e-4	RIO	FALSE	FALSE	ERR12553109_2.fastq.gz	ERR12553109_1.fastq.gz
RIO_36B	CCDB-35017	1.2010889873485296e-4	RIO	FALSE	FALSE	ERR12553111_2.fastq.gz	ERR12553111_1.fastq.gz
RIO_37B	CCDB-35017	1.2010889873485296e-4	RIO	FALSE	FALSE	ERR12553112_2.fastq.gz	ERR12553112_1.fastq.gz
RIO_38A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553113_2.fastq.gz	ERR12553113_1.fastq.gz
RIO_39A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553114_2.fastq.gz	ERR12553114_1.fastq.gz
RIO_40A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553115_2.fastq.gz	ERR12553115_1.fastq.gz
RIO_41A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553116_1.fastq.gz	ERR12553116_2.fastq.gz
RIO_42A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553117_2.fastq.gz	ERR12553117_1.fastq.gz
RIO_43A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553118_2.fastq.gz	ERR12553118_1.fastq.gz
RIO_44B	CCDB-35017	1.2010889873485296e-4	RIO	FALSE	FALSE	ERR12553119_1.fastq.gz	ERR12553119_2.fastq.gz
RIO_45B	CCDB-35017	1.2010889873485296e-4	RIO	FALSE	FALSE	ERR12553120_1.fastq.gz	ERR12553120_2.fastq.gz
RIO_46B	CCDB-35017	1.2010889873485296e-4	RIO	FALSE	FALSE	ERR12553122_1.fastq.gz	ERR12553122_2.fastq.gz
RIO_47A	CCDB-35017	1.2010889873485296e-4	RIO	FALSE	FALSE	ERR12553123_1.fastq.gz	ERR12553123_2.fastq.gz
RIO_48A	CCDB-35017	1.2010889873485296e-4	RIO	FALSE	FALSE	ERR12553124_1.fastq.gz	ERR12553124_2.fastq.gz
RIO_49A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553125_1.fastq.gz	ERR12553125_2.fastq.gz
RIO_50A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553126_2.fastq.gz	ERR12553126_1.fastq.gz
RIO_51B	CCDB-35017	1.2010889873485296e-4	RIO	FALSE	FALSE	ERR12553127_2.fastq.gz	ERR12553127_1.fastq.gz
RIO_52A	CCDB-35017	1.201923076923077e-4	RIO	FALSE	FALSE	ERR12553128_2.fastq.gz	ERR12553128_1.fastq.gz
TOO_57A	CCDB-35017	1.193633952254642e-4	TOO	FALSE	FALSE	ERR12553129_2.fastq.gz	ERR12553129_1.fastq.gz
TOO_58A	CCDB-35017	1.181412444211079e-4	TOO	FALSE	FALSE	ERR12553130_2.fastq.gz	ERR12553130_1.fastq.gz
TOO_59A	CCDB-35017	1.193633952254642e-4	TOO	FALSE	FALSE	ERR12553131_1.fastq.gz	ERR12553131_2.fastq.gz
TOO_60A	CCDB-35017	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12553133_1.fastq.gz	ERR12553133_2.fastq.gz
ARM_17B	CCDB-35018	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12553134_2.fastq.gz	ERR12553134_1.fastq.gz
ARM_52B	CCDB-35018	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12553135_1.fastq.gz	ERR12553135_2.fastq.gz
BAN_28B	CCDB-35018	1.201923076923077e-4	BAN	FALSE	FALSE	ERR12553136_1.fastq.gz	ERR12553136_2.fastq.gz
BAV_14B	CCDB-35018	1.189532117367169e-4	BAV	FALSE	FALSE	ERR12553137_1.fastq.gz	ERR12553137_2.fastq.gz
BAV_33B	CCDB-35018	1.1024007839294464e-4	BAV	FALSE	FALSE	ERR12553138_2.fastq.gz	ERR12553138_1.fastq.gz
BAV_6B	CCDB-35018	1.245157719977864e-4	BAV	FALSE	FALSE	ERR12553139_1.fastq.gz	ERR12553139_2.fastq.gz
BAV_8B	CCDB-35018	1.2103281334050568e-4	BAV	FALSE	FALSE	ERR12553140_1.fastq.gz	ERR12553140_2.fastq.gz
BEN_30B	CCDB-35018	1.201923076923077e-4	BEN	FALSE	FALSE	ERR12553141_1.fastq.gz	ERR12553141_2.fastq.gz
BEN_33B	CCDB-35018	1.198593650117196e-4	BEN	FALSE	FALSE	ERR12553142_1.fastq.gz	ERR12553142_2.fastq.gz
BEN_4B	CCDB-35018	1.201923076923077e-4	BEN	FALSE	FALSE	ERR12553144_1.fastq.gz	ERR12553144_2.fastq.gz
BEN_6B	CCDB-35018	1.201923076923077e-4	BEN	FALSE	FALSE	ERR12553145_2.fastq.gz	ERR12553145_1.fastq.gz
CAM_21A	CCDB-35018	1.1944577161968468e-4	CAM	FALSE	FALSE	ERR12553146_1.fastq.gz	ERR12553146_2.fastq.gz
COR_22B	CCDB-35018	1.218851570964247e-4	COR	FALSE	FALSE	ERR12553147_2.fastq.gz	ERR12553147_1.fastq.gz
EDM_36B	CCDB-35018	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12553148_1.fastq.gz	ERR12553148_2.fastq.gz
HAI_13A	CCDB-35018	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12553149_1.fastq.gz	ERR12553149_2.fastq.gz
HAI_56B	CCDB-35018	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12553150_2.fastq.gz	ERR12553150_1.fastq.gz
